Fecha;Suma de Generación;Tipo fuente
2021-09-15;0,11165373;Eólica
2021-09-15;0,94496845;Solar
2021-09-16;2,6224415;Biomasa
2021-09-16;0,14903647;Eólica
2021-09-16;0,83043725;Solar
2021-09-17;2,48882058;Biomasa
2021-09-17;0,21742477;Eólica
2021-09-17;1,19925986;Solar
2021-09-18;2,67499829;Biomasa
2021-09-18;0,17579469;Eólica
2021-09-18;1,12914528;Solar
2021-09-19;2,67179821;Biomasa
2021-09-19;0,1131503;Eólica
2021-09-19;1,06459472;Solar
2021-09-20;2,16861129;Biomasa
2021-09-20;0,10076475;Eólica
2021-09-20;0,97016087;Solar
2021-09-21;2,47100372;Biomasa
2021-09-21;0,08963126;Eólica
2021-09-21;0,83312427;Solar
2021-09-22;2,44180867;Biomasa
2021-09-22;0,11276766;Eólica
2021-09-22;0,70215671;Solar
2021-09-23;2,39996278;Biomasa
2021-09-23;0,0765997;Eólica
2021-09-23;0,94197435;Solar
2021-09-24;2,28504408;Biomasa
2021-09-24;0,12267407;Eólica
2021-09-24;0,90070576;Solar
2021-09-25;2,44751779;Biomasa
2021-09-25;0,15554765;Eólica
2021-09-25;1,21944845;Solar
2021-09-26;2,39006331;Biomasa
2021-09-26;0,16181704;Eólica
2021-09-26;1,42103507;Solar
2021-09-27;2,38399663;Biomasa
2021-09-27;0,15471477;Eólica
2021-09-27;0,94068057;Solar
2021-09-28;2,39769408;Biomasa
2021-09-28;0,11132164;Eólica
2021-09-28;0,80252002;Solar
2021-09-29;2,30497859;Biomasa
2021-09-29;0,01676117;Eólica
2021-09-29;0,9560244;Solar
2021-09-30;2,31119415;Biomasa
2021-09-30;0,03009676;Eólica
2021-09-30;0,90718146;Solar
2021-10-01;2,08781103;Biomasa
2021-10-01;0,03307124;Eólica
2021-10-01;1,19872527;Solar
2021-10-02;2,2798962;Biomasa
2021-10-02;0,1076176;Eólica
2021-10-02;1,38707137;Solar
2021-10-03;2,19061306;Biomasa
2021-10-03;0,09809006;Eólica
2021-10-03;0,88616609;Solar
2021-10-04;2,18702742;Biomasa
2021-10-04;0,12471158;Eólica
2021-10-04;1,14805845;Solar
2021-10-05;2,03433105;Biomasa
2021-10-05;0,16053508;Eólica
2021-10-05;0,96054202;Solar
2021-10-06;2,25158678;Biomasa
2021-10-06;0,20420428;Eólica
2021-10-06;0,84491769;Solar
2021-10-07;2,32020447;Biomasa
2021-10-07;0,17242309;Eólica
2021-10-07;1,16602938;Solar
2021-10-08;2,34221938;Biomasa
2021-10-08;0,14437929;Eólica
2021-10-08;1,2651684;Solar
2021-10-09;2,35590119;Biomasa
2021-10-09;0,13394622;Eólica
2021-10-09;1,18098109;Solar
2021-10-10;2,3196004;Biomasa
2021-10-10;0,06805338;Eólica
2021-10-10;0,89599192;Solar
2021-10-11;2,36051474;Biomasa
2021-10-11;0,04634448;Eólica
2021-10-11;0,68445938;Solar
2021-10-12;2,41486211;Biomasa
2021-10-12;0,03997863;Eólica
2021-10-12;1,08487586;Solar
2021-10-13;2,37321197;Biomasa
2021-10-13;0,01452704;Eólica
2021-10-13;1,03150361;Solar
2021-10-14;2,08800986;Biomasa
2021-10-14;0,01444838;Eólica
2021-10-14;1,20182605;Solar
2021-10-15;2,40992878;Biomasa
2021-10-15;0,06008649;Eólica
2021-10-15;1,15141907;Solar
2021-10-16;2,39223144;Biomasa
2021-10-16;0,01577291;Eólica
2021-10-16;0,5469555;Solar
2021-10-17;2,14602992;Biomasa
2021-10-17;0,00228203;Eólica
2021-10-17;0,84132237;Solar
2021-10-18;2,28398477;Biomasa
2021-10-18;0,07329899;Eólica
2021-10-18;1,12334947;Solar
2021-10-19;2,27431148;Biomasa
2021-10-19;0,12568666;Eólica
2021-10-19;1,05506155;Solar
2021-10-20;2,17346604;Biomasa
2021-10-20;0,09999961;Eólica
2021-10-20;0,94490809;Solar
2021-10-21;2,22321623;Biomasa
2021-10-21;0,10856435;Eólica
2021-10-21;1,0116697;Solar
2021-10-22;2,11624509;Biomasa
2021-10-22;0,11983935;Eólica
2021-10-22;1,15320049;Solar
2021-10-23;2,26315676;Biomasa
2021-10-23;0,12583714;Eólica
2021-10-23;1,1267623;Solar
2021-10-24;2,23192671;Biomasa
2021-10-24;0,13676887;Eólica
2021-10-24;1,0089687;Solar
2021-10-25;2,29516564;Biomasa
2021-10-25;0,14012636;Eólica
2021-10-25;1,19826624;Solar
2021-10-26;2,34408285;Biomasa
2021-10-26;0,12034709;Eólica
2021-10-26;0,80156432;Solar
2021-10-27;2,04950846;Biomasa
2021-10-27;0,09511213;Eólica
2021-10-27;0,66183105;Solar
2021-10-28;2,2526632;Biomasa
2021-10-28;0,0218205;Eólica
2021-10-28;1,05734761;Solar
2021-10-29;2,28025429;Biomasa
2021-10-29;0,00882433;Eólica
2021-10-29;0,5886755;Solar
2021-10-30;2,27241608;Biomasa
2021-10-30;0,00546225;Eólica
2021-10-30;1,06622255;Solar
2021-10-31;2,18013138;Biomasa
2021-10-31;0,01862083;Eólica
2021-10-31;0,93101251;Solar
2021-11-01;1,9055727;Biomasa
2021-11-01;0,046979;Eólica
2021-11-01;1,09001062;Solar
2021-11-02;1,8698917;Biomasa
2021-11-02;0,06167806;Eólica
2021-11-02;1,17481524;Solar
2021-11-03;1,83593021;Biomasa
2021-11-03;0,06228569;Eólica
2021-11-03;1,06713672;Solar
2021-11-04;1,8200719;Biomasa
2021-11-04;0,05441944;Eólica
2021-11-04;1,07371133;Solar
2021-11-05;1,96820406;Biomasa
2021-11-05;0,07460484;Eólica
2021-11-05;1,29291431;Solar
2021-11-06;2,00195156;Biomasa
2021-11-06;0,10127684;Eólica
2021-11-06;1,07260039;Solar
2021-11-07;1,7313211;Biomasa
2021-11-07;0,11937339;Eólica
2021-11-07;1,15860207;Solar
2021-11-08;1,65088886;Biomasa
2021-11-08;0,11586174;Eólica
2021-11-08;0,91996539;Solar
2021-11-09;1,41794599;Biomasa
2021-11-09;0,12941602;Eólica
2021-11-09;1,21576218;Solar
2021-11-10;1,3766945;Biomasa
2021-11-10;0,10840878;Eólica
2021-11-10;1,31580588;Solar
2021-11-11;1,34521381;Biomasa
2021-11-11;0,09629546;Eólica
2021-11-11;1,42182119;Solar
2021-11-12;1,32147152;Biomasa
2021-11-12;0,1209563;Eólica
2021-11-12;1,40722473;Solar
2021-11-13;1,36149327;Biomasa
2021-11-13;0,13560144;Eólica
2021-11-13;1,23830746;Solar
2021-11-14;1,35033818;Biomasa
2021-11-14;0,12515597;Eólica
2021-11-14;1,14626848;Solar
2021-11-15;1,20868061;Biomasa
2021-11-15;0,07517616;Eólica
2021-11-15;1,25319317;Solar
2021-11-16;0,65132541;Biomasa
2021-11-16;0,18801837;Eólica
2021-11-16;1,32161865;Solar
2021-11-17;1,33421073;Biomasa
2021-11-17;0,1420907;Eólica
2021-11-17;1,39054174;Solar
2021-11-18;2,00592861;Biomasa
2021-11-18;0,11479684;Eólica
2021-11-18;1,31420579;Solar
2021-11-19;2,1218658;Biomasa
2021-11-19;0,12121735;Eólica
2021-11-19;1,32507592;Solar
2021-11-20;2,15133544;Biomasa
2021-11-20;0,12210924;Eólica
2021-11-20;1,18844729;Solar
2021-11-21;2,4900974;Biomasa
2021-11-21;0,10567725;Eólica
2021-11-21;1,06385522;Solar
2021-11-22;2,5146567;Biomasa
2021-11-22;0,08352558;Eólica
2021-11-22;0,9168338;Solar
2021-11-23;2,47970706;Biomasa
2021-11-23;0,04726461;Eólica
2021-11-23;0,58991068;Solar
2021-11-24;2,31304023;Biomasa
2021-11-24;0,06929922;Eólica
2021-11-24;0,75382953;Solar
2021-11-25;2,36114997;Biomasa
2021-11-25;0,09943222;Eólica
2021-11-25;0,86169185;Solar
2021-11-26;2,35301533;Biomasa
2021-11-26;0,08308769;Eólica
2021-11-26;0,80673021;Solar
2021-11-27;2,17682732;Biomasa
2021-11-27;0,10818412;Eólica
2021-11-27;1,07206997;Solar
2021-11-28;2,19072029;Biomasa
2021-11-28;0,13685823;Eólica
2021-11-28;1,28440562;Solar
2021-11-29;2,44417964;Biomasa
2021-11-29;0,15579767;Eólica
2021-11-29;1,12577427;Solar
2021-11-30;2,31026937;Biomasa
2021-11-30;0,16561948;Eólica
2021-11-30;0,90795298;Solar
2021-12-01;2,27033335;Biomasa
2021-12-01;0,11367395;Eólica
2021-12-01;1,10207062;Solar
2021-12-02;2,74107855;Biomasa
2021-12-02;0,13166859;Eólica
2021-12-02;1,16119404;Solar
2021-12-03;2,80241787;Biomasa
2021-12-03;0,16416745;Eólica
2021-12-03;1,24133111;Solar
2021-12-04;2,78562014;Biomasa
2021-12-04;0,19387698;Eólica
2021-12-04;1,12880094;Solar
2021-12-05;2,90965966;Biomasa
2021-12-05;0,21191263;Eólica
2021-12-05;1,1266695;Solar
2021-12-06;2,84559662;Biomasa
2021-12-06;0,2077729;Eólica
2021-12-06;1,27495671;Solar
2021-12-07;2,62148765;Biomasa
2021-12-07;0,2178531;Eólica
2021-12-07;1,21425848;Solar
2021-12-08;2,96666542;Biomasa
2021-12-08;0,16857817;Eólica
2021-12-08;1,30862013;Solar
2021-12-09;2,85620448;Biomasa
2021-12-09;0,18991;Eólica
2021-12-09;1,11329019;Solar
2021-12-10;2,72520645;Biomasa
2021-12-10;0,16475834;Eólica
2021-12-10;1,18956318;Solar
2021-12-11;2,81959888;Biomasa
2021-12-11;0,11836575;Eólica
2021-12-11;1,09988394;Solar
2021-12-12;2,84843619;Biomasa
2021-12-12;0,07955904;Eólica
2021-12-12;1,15953212;Solar
2021-12-13;2,46111468;Biomasa
2021-12-13;0,1306022;Eólica
2021-12-13;0,86784879;Solar
2021-12-14;2,48768114;Biomasa
2021-12-14;0,12212683;Eólica
2021-12-14;1,15532163;Solar
2021-12-15;2,6530575;Biomasa
2021-12-15;0,15207109;Eólica
2021-12-15;1,09683604;Solar
2021-12-16;2,73861038;Biomasa
2021-12-16;0,21325944;Eólica
2021-12-16;1,05636495;Solar
2021-12-17;2,84989705;Biomasa
2021-12-17;0,19144546;Eólica
2021-12-17;0,91221;Solar
2021-12-18;2,75732285;Biomasa
2021-12-18;0,20225145;Eólica
2021-12-18;0,91441279;Solar
2021-12-19;2,53055301;Biomasa
2021-12-19;0,18939718;Eólica
2021-12-19;1,12922429;Solar
2021-12-20;2,67918769;Biomasa
2021-12-20;0,09630856;Eólica
2021-12-20;1,212818;Solar
2021-12-21;2,60369926;Biomasa
2021-12-21;0,09959991;Eólica
2021-12-21;1,18361138;Solar
2021-12-22;2,87825601;Biomasa
2021-12-22;0,05050642;Eólica
2021-12-22;0,99157785;Solar
2021-12-23;3,04592997;Biomasa
2021-12-23;0,07712347;Eólica
2021-12-23;1,00620068;Solar
2021-12-24;2,98391954;Biomasa
2021-12-24;0,11472339;Eólica
2021-12-24;1,22780448;Solar
2021-12-25;3,10896014;Biomasa
2021-12-25;0,13758011;Eólica
2021-12-25;1,30921019;Solar
2021-12-26;3,0589134;Biomasa
2021-12-26;0,13386444;Eólica
2021-12-26;1,28641406;Solar
2021-12-27;3,15970785;Biomasa
2021-12-27;0,12554797;Eólica
2021-12-27;1,24087368;Solar
2021-12-28;2,86727435;Biomasa
2021-12-28;0,14041699;Eólica
2021-12-28;1,26426028;Solar
2021-12-29;3,14904262;Biomasa
2021-12-29;0,157014;Eólica
2021-12-29;1,23692066;Solar
2021-12-30;2,7748293;Biomasa
2021-12-30;0,15557457;Eólica
2021-12-30;1,26959258;Solar
2021-12-31;1,38550924;Biomasa
2021-12-31;0,17472306;Eólica
2021-12-31;1,35039022;Solar
2022-01-01;0,97888784;Biomasa
2022-01-01;0,20168146;Eólica
2022-01-01;1,32495913;Solar
2022-01-02;1,68087116;Biomasa
2022-01-02;0,20982032;Eólica
2022-01-02;1,36437037;Solar
2022-01-03;1,95680326;Biomasa
2022-01-03;0,23759274;Eólica
2022-01-03;1,31033428;Solar
2022-01-04;1,78523145;Biomasa
2022-01-04;0,17734009;Eólica
2022-01-04;1,36862177;Solar
2022-01-05;1,82831659;Biomasa
2022-01-05;0,17556247;Eólica
2022-01-05;1,37372594;Solar
2022-01-06;1,92693746;Biomasa
2022-01-06;0,15048841;Eólica
2022-01-06;1,26182717;Solar
2022-01-07;2,35156887;Biomasa
2022-01-07;0,15547959;Eólica
2022-01-07;1,24279555;Solar
2022-01-08;3,00595849;Biomasa
2022-01-08;0,14247696;Eólica
2022-01-08;1,34788383;Solar
2022-01-09;3,0704328;Biomasa
2022-01-09;0,11893609;Eólica
2022-01-09;1,36112408;Solar
2022-01-10;3,1467561;Biomasa
2022-01-10;0,10688109;Eólica
2022-01-10;1,23650465;Solar
2022-01-11;3,10446939;Biomasa
2022-01-11;0,109491;Eólica
2022-01-11;1,07729192;Solar
2022-01-12;2,95548222;Biomasa
2022-01-12;0,10278924;Eólica
2022-01-12;1,31663216;Solar
2022-01-13;3,20970997;Biomasa
2022-01-13;0,07552446;Eólica
2022-01-13;1,08591312;Solar
2022-01-14;3,06528268;Biomasa
2022-01-14;0,03695516;Eólica
2022-01-14;1,12359589;Solar
2022-01-15;3,15211234;Biomasa
2022-01-15;0,09954611;Eólica
2022-01-15;1,13186004;Solar
2022-01-16;3,30566997;Biomasa
2022-01-16;0,13523203;Eólica
2022-01-16;1,08376459;Solar
2022-01-17;3,21042938;Biomasa
2022-01-17;0,15477834;Eólica
2022-01-17;0,98238216;Solar
2022-01-18;3,26993509;Biomasa
2022-01-18;0,16193194;Eólica
2022-01-18;1,01121166;Solar
2022-01-19;3,49069295;Biomasa
2022-01-19;0,18103099;Eólica
2022-01-19;1,34102201;Solar
2022-01-20;3,25759353;Biomasa
2022-01-20;0,21684462;Eólica
2022-01-20;1,09268872;Solar
2022-01-21;3,25671322;Biomasa
2022-01-21;0,18972104;Eólica
2022-01-21;1,13144217;Solar
2022-01-22;3,30743943;Biomasa
2022-01-22;0,16573337;Eólica
2022-01-22;1,25511006;Solar
2022-01-23;3,2130681;Biomasa
2022-01-23;0,12011909;Eólica
2022-01-23;1,23550123;Solar
2022-01-24;2,7349994;Biomasa
2022-01-24;0,11470478;Eólica
2022-01-24;1,2113543;Solar
2022-01-25;2,74774444;Biomasa
2022-01-25;0,13888076;Eólica
2022-01-25;1,18954425;Solar
2022-01-26;2,52032763;Biomasa
2022-01-26;0,117736;Eólica
2022-01-26;1,07733281;Solar
2022-01-27;2,97302169;Biomasa
2022-01-27;0,10708036;Eólica
2022-01-27;1,3079821;Solar
2022-01-28;3,20633938;Biomasa
2022-01-28;0,09224705;Eólica
2022-01-28;1,32241387;Solar
2022-01-29;3,17052865;Biomasa
2022-01-29;0,02055174;Eólica
2022-01-29;1,22669546;Solar
2022-01-30;3,21393052;Biomasa
2022-01-30;0,05174273;Eólica
2022-01-30;1,21080669;Solar
2022-01-31;3,18546231;Biomasa
2022-01-31;0,06727565;Eólica
2022-01-31;1,26335824;Solar
2022-02-01;3,0624833;Biomasa
2022-02-01;0,09421783;Eólica
2022-02-01;1,35290994;Solar
2022-02-02;3,46620527;Biomasa
2022-02-02;0,15024224;Eólica
2022-02-02;1,32876409;Solar
2022-02-03;3,37920924;Biomasa
2022-02-03;0,16879009;Eólica
2022-02-03;1,1387563;Solar
2022-02-04;3,19051366;Biomasa
2022-02-04;0,14428728;Eólica
2022-02-04;1,17164022;Solar
2022-02-05;3,20135416;Biomasa
2022-02-05;0,09091989;Eólica
2022-02-05;0,89493962;Solar
2022-02-06;2,46172618;Biomasa
2022-02-06;0,11513349;Eólica
2022-02-06;0,94626379;Solar
2022-02-07;2,41219872;Biomasa
2022-02-07;0,13579732;Eólica
2022-02-07;0,80321311;Solar
2022-02-08;2,61372078;Biomasa
2022-02-08;0,11807484;Eólica
2022-02-08;0,79233262;Solar
2022-02-09;2,94419002;Biomasa
2022-02-09;0,13442599;Eólica
2022-02-09;0,71194135;Solar
2022-02-10;2,9328438;Biomasa
2022-02-10;0,15081124;Eólica
2022-02-10;1,14419922;Solar
2022-02-11;3,10510305;Biomasa
2022-02-11;0,16062232;Eólica
2022-02-11;1,2346504;Solar
2022-02-12;3,14595614;Biomasa
2022-02-12;0,22384115;Eólica
2022-02-12;1,20051895;Solar
2022-02-13;3,14413335;Biomasa
2022-02-13;0,17198981;Eólica
2022-02-13;1,38142816;Solar
2022-02-14;2,70925257;Biomasa
2022-02-14;0,17177396;Eólica
2022-02-14;1,05619876;Solar
2022-02-15;2,98061148;Biomasa
2022-02-15;0,18354419;Eólica
2022-02-15;1,26587535;Solar
2022-02-16;3,12758175;Biomasa
2022-02-16;0,16532043;Eólica
2022-02-16;1,36986595;Solar
2022-02-17;3,03002722;Biomasa
2022-02-17;0,18642785;Eólica
2022-02-17;1,25865325;Solar
2022-02-18;3,01243778;Biomasa
2022-02-18;0,17068069;Eólica
2022-02-18;1,13025144;Solar
2022-02-19;2,82295015;Biomasa
2022-02-19;0,14829733;Eólica
2022-02-19;1,12314861;Solar
2022-02-20;2,98361313;Biomasa
2022-02-20;0,1354439;Eólica
2022-02-20;1,40336405;Solar
2022-02-21;2,9303602;Biomasa
2022-02-21;0,14717107;Eólica
2022-02-21;1,39754271;Solar
2022-02-22;2,7228782;Biomasa
2022-02-22;0,1598088;Eólica
2022-02-22;1,44336481;Solar
2022-02-23;2,98667789;Biomasa
2022-02-23;0,1493099;Eólica
2022-02-23;1,36174598;Solar
2022-02-24;2,84172455;Biomasa
2022-02-24;0,15463558;Eólica
2022-02-24;1,04547098;Solar
2022-02-25;2,74559576;Biomasa
2022-02-25;0,14775201;Eólica
2022-02-25;1,18080045;Solar
2022-02-26;2,65909151;Biomasa
2022-02-26;0,14633114;Eólica
2022-02-26;1,12208353;Solar
2022-02-27;2,67574185;Biomasa
2022-02-27;0,15652642;Eólica
2022-02-27;0,80689112;Solar
2022-02-28;2,39692521;Biomasa
2022-02-28;0,14129412;Eólica
2022-02-28;0,70878587;Solar
2022-03-01;2,49923044;Biomasa
2022-03-01;0,1312059;Eólica
2022-03-01;0,88609513;Solar
2022-03-02;2,42934931;Biomasa
2022-03-02;0,17859826;Eólica
2022-03-02;0,82248811;Solar
2022-03-03;2,43636192;Biomasa
2022-03-03;0,16486912;Eólica
2022-03-03;1,00786151;Solar
2022-03-04;2,4079191;Biomasa
2022-03-04;0,1371799;Eólica
2022-03-04;1,03680841;Solar
2022-03-05;2,22814482;Biomasa
2022-03-05;0,14864407;Eólica
2022-03-05;0,94858586;Solar
2022-03-06;2,35835654;Biomasa
2022-03-06;0,17859347;Eólica
2022-03-06;0,98487324;Solar
2022-03-07;2,16502911;Biomasa
2022-03-07;0,13647353;Eólica
2022-03-07;1,36510938;Solar
2022-03-08;1,72388148;Biomasa
2022-03-08;0,13320348;Eólica
2022-03-08;1,35596059;Solar
2022-03-09;2,30704998;Biomasa
2022-03-09;0,16492071;Eólica
2022-03-09;1,3964957;Solar
2022-03-10;2,57379036;Biomasa
2022-03-10;0,17328569;Eólica
2022-03-10;1,26335039;Solar
2022-03-11;2,39643067;Biomasa
2022-03-11;0,1037161;Eólica
2022-03-11;1,28496194;Solar
2022-03-12;2,47654615;Biomasa
2022-03-12;0,12048509;Eólica
2022-03-12;1,29304698;Solar
2022-03-13;2,41296013;Biomasa
2022-03-13;0,16373656;Eólica
2022-03-13;0,76104103;Solar
2022-03-14;2,38334093;Biomasa
2022-03-14;0,17826417;Eólica
2022-03-14;1,16970904;Solar
2022-03-15;2,31556241;Biomasa
2022-03-15;0,17416775;Eólica
2022-03-15;1,44176104;Solar
2022-03-16;2,42414812;Biomasa
2022-03-16;0,15116422;Eólica
2022-03-16;1,27658534;Solar
2022-03-17;2,15840305;Biomasa
2022-03-17;0,22727214;Eólica
2022-03-17;1,10595921;Solar
2022-03-18;2,26941202;Biomasa
2022-03-18;0,23041849;Eólica
2022-03-18;1,2021226;Solar
2022-03-19;2,15413269;Biomasa
2022-03-19;0,24090684;Eólica
2022-03-19;1,32223645;Solar
2022-03-20;2,37430905;Biomasa
2022-03-20;0,19249905;Eólica
2022-03-20;1,05443482;Solar
2022-03-21;2,17952335;Biomasa
2022-03-21;0,20411201;Eólica
2022-03-21;1,20515319;Solar
2022-03-22;2,13990847;Biomasa
2022-03-22;0,20437879;Eólica
2022-03-22;1,11832759;Solar
2022-03-23;2,13213072;Biomasa
2022-03-23;0,18361073;Eólica
2022-03-23;1,16793751;Solar
2022-03-24;2,03616247;Biomasa
2022-03-24;0,22807942;Eólica
2022-03-24;1,37715996;Solar
2022-03-25;2,25029339;Biomasa
2022-03-25;0,18483507;Eólica
2022-03-25;1,23613181;Solar
2022-03-26;2,14751357;Biomasa
2022-03-26;0,17979605;Eólica
2022-03-26;0,91590349;Solar
2022-03-27;2,11459106;Biomasa
2022-03-27;0,15563356;Eólica
2022-03-27;0,81863279;Solar
2022-03-28;1,58695736;Biomasa
2022-03-28;0,18620263;Eólica
2022-03-28;0,79181753;Solar
2022-03-29;1,67650021;Biomasa
2022-03-29;0,18754909;Eólica
2022-03-29;0,81513337;Solar
2022-03-30;1,67521036;Biomasa
2022-03-30;0,18812895;Eólica
2022-03-30;1,28989035;Solar
2022-03-31;1,51040106;Biomasa
2022-03-31;0,18818038;Eólica
2022-03-31;1,22918233;Solar
2022-04-01;1,21825709;Biomasa
2022-04-01;0,16060764;Eólica
2022-04-01;1,17923555;Solar
2022-04-02;1,39204697;Biomasa
2022-04-02;0,18408476;Eólica
2022-04-02;1,20982624;Solar
2022-04-03;1,83630591;Biomasa
2022-04-03;0,17251597;Eólica
2022-04-03;1,01701791;Solar
2022-04-04;1,86581841;Biomasa
2022-04-04;0,16100647;Eólica
2022-04-04;1,15478144;Solar
2022-04-05;1,81966023;Biomasa
2022-04-05;0,17446568;Eólica
2022-04-05;1,07218056;Solar
2022-04-06;1,77126865;Biomasa
2022-04-06;0,17536479;Eólica
2022-04-06;1,21516821;Solar
2022-04-07;2,09397557;Biomasa
2022-04-07;0,17625616;Eólica
2022-04-07;0,81693171;Solar
2022-04-08;2,03509735;Biomasa
2022-04-08;0,17208392;Eólica
2022-04-08;1,11797633;Solar
2022-04-09;2,02125982;Biomasa
2022-04-09;0,18414064;Eólica
2022-04-09;1,24318342;Solar
2022-04-10;2,03517436;Biomasa
2022-04-10;0,15896743;Eólica
2022-04-10;1,30066036;Solar
2022-04-11;1,87515503;Biomasa
2022-04-11;0,17297488;Eólica
2022-04-11;1,03545513;Solar
2022-04-12;2,08269352;Biomasa
2022-04-12;0,20869054;Eólica
2022-04-12;1,3214978;Solar
2022-04-13;2,05085788;Biomasa
2022-04-13;0,20958572;Eólica
2022-04-13;1,44289089;Solar
2022-04-14;2,02900809;Biomasa
2022-04-14;0,21726534;Eólica
2022-04-14;1,40591412;Solar
2022-04-15;2,00708248;Biomasa
2022-04-15;0,21975181;Eólica
2022-04-15;1,36593496;Solar
2022-04-16;2,0486713;Biomasa
2022-04-16;0,15282018;Eólica
2022-04-16;0,80924606;Solar
2022-04-17;2,04902819;Biomasa
2022-04-17;0,09465367;Eólica
2022-04-17;1,10066895;Solar
2022-04-18;1,76900735;Biomasa
2022-04-18;0,05425117;Eólica
2022-04-18;0,86349025;Solar
2022-04-19;1,60932231;Biomasa
2022-04-19;0,04474605;Eólica
2022-04-19;0,8384566;Solar
2022-04-20;1,46537974;Biomasa
2022-04-20;0,00293795;Eólica
2022-04-20;1,07057178;Solar
2022-04-21;1,49109597;Biomasa
2022-04-21;0,0374596;Eólica
2022-04-21;0,90798718;Solar
2022-04-22;1,81166617;Biomasa
2022-04-22;0,07591422;Eólica
2022-04-22;1,06292784;Solar
2022-04-23;1,86560694;Biomasa
2022-04-23;0,1143199;Eólica
2022-04-23;1,19426251;Solar
2022-04-24;1,65468279;Biomasa
2022-04-24;0,11498586;Eólica
2022-04-24;1,37658695;Solar
2022-04-25;1,56390247;Biomasa
2022-04-25;0,10760541;Eólica
2022-04-25;1,15695422;Solar
2022-04-26;1,88348492;Biomasa
2022-04-26;0,01585638;Eólica
2022-04-26;1,1798033;Solar
2022-04-27;2,13445541;Biomasa
2022-04-27;0;Eólica
2022-04-27;0,40765793;Solar
2022-04-28;2,07054077;Biomasa
2022-04-28;0,02726351;Eólica
2022-04-28;0,90099531;Solar
2022-04-29;1,74152185;Biomasa
2022-04-29;0,14206926;Eólica
2022-04-29;0,94323073;Solar
2022-04-30;1,93898875;Biomasa
2022-04-30;0,11510525;Eólica
2022-04-30;1,01370834;Solar
2022-05-01;1,76647189;Biomasa
2022-05-01;0,07033192;Eólica
2022-05-01;1,25819686;Solar
2022-05-02;1,47081709;Biomasa
2022-05-02;0,16305277;Eólica
2022-05-02;1,2028622;Solar
2022-05-03;1,66532698;Biomasa
2022-05-03;0,13056334;Eólica
2022-05-03;1,42640232;Solar
2022-05-04;1,96300701;Biomasa
2022-05-04;0,13376488;Eólica
2022-05-04;1,27584795;Solar
2022-05-05;2,01519644;Biomasa
2022-05-05;0,17459797;Eólica
2022-05-05;0,61159954;Solar
2022-05-06;2,10287404;Biomasa
2022-05-06;0,12051264;Eólica
2022-05-06;0,80560842;Solar
2022-05-07;2,12618817;Biomasa
2022-05-07;0,1215757;Eólica
2022-05-07;0,79134959;Solar
2022-05-08;2,05525341;Biomasa
2022-05-08;0,13453794;Eólica
2022-05-08;1,251501;Solar
2022-05-09;1,76327597;Biomasa
2022-05-09;0,13802123;Eólica
2022-05-09;1,26226044;Solar
2022-05-10;1,60533588;Biomasa
2022-05-10;0,06370942;Eólica
2022-05-10;0,71730181;Solar
2022-05-11;1,62013968;Biomasa
2022-05-11;0,03357953;Eólica
2022-05-11;0,9255985;Solar
2022-05-12;1,6900025;Biomasa
2022-05-12;0,0840135;Eólica
2022-05-12;1,10382697;Solar
2022-05-13;1,66400323;Biomasa
2022-05-13;0,15161581;Eólica
2022-05-13;1,11660363;Solar
2022-05-14;1,28915925;Biomasa
2022-05-14;0,16374781;Eólica
2022-05-14;0,93332217;Solar
2022-05-15;0,96662274;Biomasa
2022-05-15;0,17892188;Eólica
2022-05-15;1,06950447;Solar
2022-05-16;0,93812309;Biomasa
2022-05-16;0,07340566;Eólica
2022-05-16;0,91920428;Solar
2022-05-17;0,64484935;Biomasa
2022-05-17;0,0846792;Eólica
2022-05-17;0,71699051;Solar
2022-05-18;0,72855039;Biomasa
2022-05-18;0,0587044;Eólica
2022-05-18;0,56667758;Solar
2022-05-19;0,50514586;Biomasa
2022-05-19;0,0690997;Eólica
2022-05-19;0,58766056;Solar
2022-05-20;0,40849671;Biomasa
2022-05-20;0,10540115;Eólica
2022-05-20;1,00501011;Solar
2022-05-21;0,40753617;Biomasa
2022-05-21;0,08585644;Eólica
2022-05-21;1,2158645;Solar
2022-05-22;0,4307593;Biomasa
2022-05-22;0,1142041;Eólica
2022-05-22;1,40756353;Solar
2022-05-23;0,42484188;Biomasa
2022-05-23;0,08384655;Eólica
2022-05-23;1,11611935;Solar
2022-05-24;0,42418261;Biomasa
2022-05-24;0,06982199;Eólica
2022-05-24;0,93519776;Solar
2022-05-25;0,54987922;Biomasa
2022-05-25;0,09634106;Eólica
2022-05-25;0,60115502;Solar
2022-05-26;0,64305968;Biomasa
2022-05-26;0,13814361;Eólica
2022-05-26;0,73445616;Solar
2022-05-27;0,79864214;Biomasa
2022-05-27;0,11427614;Eólica
2022-05-27;1,08275383;Solar
2022-05-28;1,21197978;Biomasa
2022-05-28;0,11070275;Eólica
2022-05-28;1,25358466;Solar
2022-05-29;1,42835371;Biomasa
2022-05-29;0,13071231;Eólica
2022-05-29;1,29035097;Solar
2022-05-30;1,3519761;Biomasa
2022-05-30;0,13718387;Eólica
2022-05-30;1,14222377;Solar
2022-05-31;1,1319973;Biomasa
2022-05-31;0,14116908;Eólica
2022-05-31;0,93830201;Solar
2022-06-01;1,35147021;Biomasa
